goodreads_book_id,tag_id,count,tag_name
13829,11305,2685,fantasy
13830,33114,1565,young adult
13831,11305,5727,fantasy
13833,11305,2741,fantasy
13834,11305,310,fantasy
13835,11305,4134,fantasy
13836,11305,3548,fantasy
13837,11305,3647,fantasy
13839,21689,1491,fiction
13872,11743,1387,fiction
13878,11305,1397,fantasy
13881,11305,1269,fantasy
13888,11305,4816,fantasy
13890,11305,6039,fantasy
13891,11305,5451,fantasy
13895,11305,6689,fantasy
13912,4605,819,biography
13925,11305,538,fantasy
13927,11305,2012,fantasy
13928,11305,4114,fantasy
13929,11305,2147,fantasy
13986,11305,2532,fantasy
14014,11305,1724,fantasy
14028,11743,504,fiction
14050,11743,8573,fiction
14064,14821,1803,horror
14069,11305,842,fantasy
14082,11743,175,fiction
14096,21689,464,fiction
14118,6953,66,childrens
14142,24526,757,psychology
14185,11743,385,fiction
14201,11305,8539,fantasy
14241,19733,1038,memoir
14249,11743,1745,fiction
14250,11743,1087,fiction
14280,11743,473,fiction
14295,11743,422,fiction
14316,11743,848,fiction
14318,20673,799,music
14358,33114,545,young adult
14362,11743,485,fiction
14376,11743,867,fiction
14383,22983,1233,romance
14384,22983,1535,romance
14403,4605,142,biography
14404,20939,427,mystery
14460,31617,843,fantasy
14461,31617,1322,fantasy
14469,7457,204,classics
14480,6953,34,childrens
14481,6960,38,childrens
14497,11305,12777,fantasy
14498,11305,564,fantasy
14554,11743,437,fiction
14570,7457,931,classics
14572,28384,300,spirituality
14595,20673,762,music
14662,7457,1259,classics
14680,7457,347,classics
14706,7457,1686,classics
14743,21689,4219,fiction
14748,6750,2095,chick lit
14755,6750,378,chick lit
14756,6750,771,chick lit
14758,6750,1428,chick lit
14785,20939,222,mystery
14817,11743,1014,fiction
14836,11743,2328,fiction
14839,11743,262,fiction
14864,11743,132,fiction
14865,11743,982,fiction
14866,11743,1913,fiction
14891,7457,5286,classics
14905,26138,87,romance
14935,11743,5117,fiction
14940,7457,572,classics
14942,7457,5192,classics
14963,11743,309,fiction
14964,11743,261,fiction
14965,11743,430,fiction
14975,14487,962,historical fiction
14990,21689,1563,fiction
14995,14821,1456,horror
14996,14821,579,horror
15014,5951,623,business
15015,28384,264,spirituality
15018,21689,57,fiction
15019,28384,159,spirituality
15047,11743,539,fiction
15050,11743,486,fiction
15054,11743,691,fiction
15055,11743,1111,fiction
15096,11743,621,fiction
15101,11743,304,fiction
15154,11743,314,fiction
15157,11743,208,fiction
15158,11743,467,fiction
15159,11743,432,fiction
15161,11305,1329,fantasy
15171,19733,588,memoir
15195,21773,330,nonfiction
15196,13561,3688,graphic novels
15197,13561,1395,graphic novels
15241,11305,22700,fantasy
15309,31617,139,fantasy
15398,14487,17,historical fiction
15433,11305,1236,fantasy
15447,11305,1643,fantasy
15547,11305,2273,fantasy
15549,11305,1040,fantasy
15557,11305,902,fantasy
15559,11305,1044,fantasy
15560,11305,1226,fantasy
15561,11305,1130,fantasy
15566,11305,500,fantasy
15567,11305,2818,fantasy
15568,11305,1758,fantasy
15575,11305,5335,fantasy
15595,14487,1015,historical fiction
15613,7457,518,classics
15622,11743,1318,fiction
15638,7457,1654,classics
15645,7457,4214,classics
15654,31254,1486,crime
15655,11743,195,fiction
15673,6953,175,childrens
15676,11743,237,fiction
15677,11743,331,fiction
15719,13561,1563,graphic novels
15746,14821,234,horror
15752,14821,315,horror
15760,14821,279,horror
15764,11743,393,fiction
15769,11743,945,fiction
15779,6953,722,childrens
15836,11743,175,fiction
15852,26816,382,science
15858,11305,1137,fantasy
15860,11743,1003,fiction
15881,11305,39501,fantasy
15888,14487,603,historical fiction
15904,20939,580,mystery
15924,26138,851,romance
15925,26138,1302,romance
15926,26138,1373,romance
15931,11743,3160,fiction
15957,11743,185,fiction
15997,7457,4403,classics
16006,26138,864,romance
16012,19052,1020,manga
16055,11743,651,fiction
16059,11743,471,fiction
16076,7457,252,classics
16130,14552,1333,history
16176,21689,433,fiction
16178,33114,870,young adult
16180,14552,212,history
16181,14487,3794,historical fiction
16183,14487,85,historical fiction
16188,14487,841,historical fiction
16200,11743,935,fiction
16204,7457,1071,classics
16213,21689,1848,fiction
16235,11743,290,fiction
16243,20939,1558,mystery
16249,11743,393,fiction
16255,8055,62,contemporary
16256,11743,114,fiction
16286,11743,886,fiction
16297,20939,1400,mystery
16298,20939,1654,mystery
16299,20939,8809,mystery
16300,20939,1228,mystery
16304,20939,6016,mystery
16305,8517,427,crime
16307,20939,1310,mystery
16312,20939,912,mystery
16315,20939,1051,mystery
16316,20939,1232,mystery
16319,20939,2168,mystery
16322,20939,2552,mystery
16326,20939,1172,mystery
16328,20939,3545,mystery
16331,20939,2981,mystery
16333,20939,1157,mystery
16335,20939,1314,mystery
16341,20939,1292,mystery
16342,20939,1249,mystery
16343,20939,3981,mystery
16349,20939,1271,mystery
16360,20939,1337,mystery
16363,20939,1333,mystery
16372,20939,1358,mystery
16387,11743,481,fiction
16396,11743,466,fiction
16424,20939,1387,mystery
16429,30358,292,thriller
16431,14821,369,horror
16433,14821,667,horror
16434,14821,629,horror
16435,14821,359,horror
16527,14487,1280,historical fiction
16532,14487,95,historical fiction
16619,14552,831,history
16631,11743,1772,fiction
16634,11743,742,fiction
16640,7457,1847,classics
16685,26837,713,science fiction
16690,11743,988,fiction
16696,11743,232,fiction
16697,8067,60,fiction
16703,11743,62,fiction
16707,11743,870,fiction
16729,11743,575,fiction
16735,8055,119,contemporary
16788,11305,2681,fantasy
16790,11305,2756,fantasy
16791,13561,1221,graphic novels
16793,11305,14088,fantasy
16842,11743,513,fiction
16884,14552,772,history
16900,23471,314,philosophy
16902,7457,3006,classics
16948,26837,531,science fiction
16951,14487,108,historical fiction
16981,7457,2869,classics
16982,7778,781,comics
16992,7778,1231,comics
17020,33114,1702,young adult
17061,11305,7964,fantasy
17125,11743,1717,fiction
17136,7457,70,classics
17143,11743,825,fiction
17150,7457,3124,classics
17157,14552,334,history
17162,33114,1306,young adult
17174,11743,310,fiction
17184,7457,3207,classics
17204,11743,216,fiction
17206,11305,761,fantasy
17208,26837,827,science fiction
17214,26837,3546,science fiction
17231,11743,1241,fiction
17245,7457,14939,classics
17250,7457,6082,classics
17267,11305,327,fantasy
17303,7116,492,fiction
17309,7116,687,fiction
17324,11743,229,fiction
17343,11743,1158,fiction
17349,21773,526,nonfiction
17461,6953,355,childrens
17478,6953,62,childrens
17487,20939,112,mystery
17488,6953,247,childrens
17490,6953,116,childrens
17491,6953,265,childrens
17529,7457,497,classics
17533,11743,232,fiction
17567,7457,321,classics
17645,11743,928,fiction
17650,11743,1045,fiction
17660,14821,1466,horror
17683,11305,3118,fantasy
17688,7457,37,classics
17689,11743,184,fiction
17690,7457,3183,classics
17716,7457,1946,classics
17717,11743,865,fiction
17728,7457,530,classics
17768,11743,436,fiction
17780,21689,1667,fiction
17781,8076,170,romance
17799,11743,1006,fiction
17800,11743,931,fiction
17801,21689,563,fiction
17803,11743,1494,fiction
17810,11743,289,fiction
17841,11743,1864,fiction
17863,26837,677,science fiction
17876,7457,1177,classics
17877,7457,365,classics
17961,11743,557,fiction
17977,26816,1187,science
17994,21689,934,fiction
18005,6953,149,childrens
18035,11743,550,fiction
18116,33114,961,young adult
18122,11305,10215,fantasy
18130,11305,2491,fantasy
18131,11305,8912,fantasy
18135,7457,20507,classics
18254,7457,8997,classics
18266,7457,373,classics
18288,23471,2206,philosophy
18304,25647,134,religion
18342,14821,8415,horror
18373,11743,4139,fiction
18386,23471,167,philosophy
18392,33114,262,young adult
18402,20939,876,mystery
18405,7457,10242,classics
18414,7457,2104,classics
18419,6953,284,childrens
18420,28384,47,spirituality
18422,21689,240,fiction
18423,26837,840,science fiction
18431,11743,812,fiction
18452,11743,471,fiction
18490,7457,19277,classics
18512,11305,21885,fantasy
18521,7457,2436,classics
18525,11743,337,fiction
18545,11743,677,fiction
18553,33114,267,young adult
18580,14487,470,historical fiction
18600,21689,602,fiction
18630,26837,1550,science fiction
18646,14552,732,history
18723,11743,662,fiction
18728,14552,248,history
18749,14487,904,historical fiction
18750,11743,281,fiction
18765,14487,1727,historical fiction
18825,11743,156,fiction
18839,7457,1578,classics
18864,11743,632,fiction
18878,11305,784,fantasy
18884,11305,2129,fantasy
18889,11305,1105,fantasy
18892,11305,1267,fantasy
18931,21689,161,fiction
18943,11305,1658,fantasy
18956,21689,605,fiction
18989,11743,1300,fiction
18990,11743,378,fiction
18999,30358,190,thriller
19000,11743,516,fiction
19001,11743,309,fiction
19049,21689,63,fiction
19057,33114,2219,young adult
19063,14487,13616,historical fiction
19068,23471,51,philosophy
19083,23471,1274,philosophy
19089,7457,4638,classics
19106,7457,296,classics
19117,7457,1149,classics
19164,7457,705,classics
19302,6953,1162,childrens
19307,6953,169,childrens
19312,11305,409,fantasy
19314,11305,315,fantasy
19321,6953,1369,childrens
19330,7457,420,classics
19351,7457,1997,classics
19380,11743,2695,fiction
19400,14552,1186,history
19448,33114,1305,young adult
19452,33114,675,young adult
19469,33114,997,young adult
19494,11743,1251,fiction
19501,21689,4773,fiction
19534,11743,448,fiction
19543,6953,3472,childrens
19552,8150,402,cookbooks
19581,14821,1772,horror
19596,21773,182,nonfiction
19631,11743,391,fiction
19661,11743,327,fiction
19668,11743,778,fiction
19670,11743,693,fiction
19674,11743,380,fiction
19675,11743,687,fiction
19687,11743,512,fiction
19688,11743,40,fiction
19691,11743,2069,fiction
19707,11743,478,fiction
19793,27095,160,self help
19797,2938,216,art
20082,26837,389,science fiction
20249,26837,390,science fiction
20252,11743,133,fiction
20253,26837,539,science fiction
20413,23831,876,poetry
20417,26837,900,science fiction
20563,7457,787,classics
20564,7457,1663,classics
20995,21689,215,fiction
21025,24526,510,psychology
21027,21773,74,nonfiction
21031,24526,345,psychology
21060,11305,1270,fantasy
21323,14821,72,horror
21324,13561,1149,graphic novels
21325,13561,1499,graphic novels
21326,13561,3564,graphic novels
21327,13561,1142,graphic novels
21328,13561,195,graphic novels
21329,13561,1669,graphic novels
21330,13561,1371,graphic novels
21337,14821,669,horror
21340,14821,447,horror
21343,5951,957,business
21348,11743,859,fiction
21362,14821,366,horror
21436,20939,585,mystery
21445,20939,721,mystery
21484,14487,79,historical fiction
21611,26837,733,science fiction
21618,26837,536,science fiction
21671,20939,1087,mystery
21681,20939,418,mystery
21683,20939,344,mystery
21685,20939,682,mystery
21686,20939,1558,mystery
21704,20939,730,mystery
21717,20939,416,mystery
21718,20939,601,mystery
21719,20939,334,mystery
21720,20939,216,mystery
21721,20939,270,mystery
21722,20939,240,mystery
21726,14821,420,horror
21727,11743,264,fiction
21745,30358,563,thriller
21787,26785,451,fantasy
21796,11743,173,fiction
21996,21689,2115,fiction
22026,11743,282,fiction
22028,11743,214,fiction
22034,11743,2631,fiction
22076,30358,91,thriller
22175,11743,237,fiction
22188,33114,1071,young adult
22192,6750,196,chick lit
22193,33114,371,young adult
22200,26837,1077,science fiction
22205,33114,2182,young adult
22206,11743,1402,fiction
22207,11743,346,fiction
22232,33114,3124,young adult
22283,11743,1650,fiction
22284,11743,1107,fiction
22285,11743,952,fiction
22288,11743,1169,fiction
22290,11743,113,fiction
22304,11743,318,fiction
22320,11743,896,fiction
22321,26837,408,science fiction
22322,11743,493,fiction
22323,26837,833,science fiction
22325,26837,638,science fiction
22326,26837,664,science fiction
22327,4605,153,biography
22328,11743,692,fiction
22358,7778,954,comics
22369,7778,1010,comics
22374,13561,227,graphic novels
22411,20939,93,mystery
22416,13561,1305,graphic novels
22417,7778,870,comics
22418,7778,757,comics
22420,13561,498,graphic novels
22421,7778,638,comics
22435,26816,1736,science
22463,26816,2943,science
22469,7778,519,comics
22543,26816,1460,science
22584,26837,999,science fiction
22590,26837,1968,science fiction
22628,11743,5424,fiction
22632,23471,968,philosophy
22649,6750,706,chick lit
22680,14552,624,history
22686,6750,476,chick lit
22695,11743,833,fiction
22875,11305,148,fantasy
22896,11743,859,fiction
22904,11743,524,fiction
22911,11743,464,fiction
22917,7457,2827,classics
22995,7457,70,classics
23031,11743,444,fiction
23196,11743,241,fiction
23217,6750,784,chick lit
23219,6750,1260,chick lit
23220,6750,1237,chick lit
23221,33114,545,young adult
23223,6750,710,chick lit
23224,33114,835,young adult
23225,33114,857,young adult
23228,33114,1363,young adult
23232,33114,504,young adult
23289,7457,350,classics
23316,31155,515,travel
23419,23471,990,philosophy
23422,31155,713,travel
23426,23471,306,philosophy
23454,11305,2874,fantasy
23522,21689,608,fiction
23529,13561,1397,graphic novels
23534,23831,111,poetry
23577,21689,553,fiction
23686,19052,1348,manga
23753,13561,513,graphic novels
23754,13561,5009,graphic novels
23772,6953,3191,childrens
23807,14821,2470,horror
23814,7457,1061,classics
23875,11743,180,fiction
23876,11743,624,fiction
23878,11743,1152,fiction
23884,11743,366,fiction
23885,11743,204,fiction
23887,11743,51,fiction
23919,7457,2032,classics
23940,11743,619,fiction
23955,11743,1489,fiction
23960,11743,163,fiction
23965,11743,269,fiction
23966,11743,304,fiction
24019,8150,67,cookbooks
24093,11305,733,fantasy
24094,11305,2753,fantasy
24096,2938,299,art
24100,11743,694,fiction
24113,26816,1386,science
24128,7457,3881,classics
24137,14487,1245,historical fiction
24178,7457,5641,classics
24192,11743,1549,fiction
24213,7457,9065,classics
24215,7457,65,classics
24244,20939,748,mystery
24271,11305,498,fantasy
24280,7457,12407,classics
24335,6953,507,childrens
24337,11305,6357,fantasy
24384,6953,479,childrens
24408,14487,603,historical fiction
24431,11305,2822,fantasy
24472,14487,909,historical fiction
24475,21689,359,fiction
24476,20673,275,music
24494,7778,583,comics
24580,6953,47,childrens
24583,7457,10669,classics
24687,19733,428,memoir
24724,11743,329,fiction
24731,11743,548,fiction
24761,11305,797,fantasy
24765,33114,3233,young adult
24766,33114,923,young adult
24767,33114,545,young adult
24768,33114,1822,young adult
24769,33114,464,young adult
24770,33114,6804,young adult
24779,11305,2081,fantasy
24780,11305,3816,fantasy
24781,11305,2204,fantasy
24782,11305,2038,fantasy
24784,11305,2676,fantasy
24790,21689,225,fiction
24796,14487,418,historical fiction
24800,14821,3165,horror
24807,11743,110,fiction
24812,7778,762,comics
24813,7778,738,comics
24814,7778,608,comics
24815,7778,686,comics
24816,7778,620,comics
24818,7778,591,comics
24830,26837,1671,science fiction
24861,11743,856,fiction
24870,26837,379,science fiction
24929,11305,441,fantasy
24937,11305,168,fantasy
24938,20673,24,music
24963,11305,333,fantasy
24965,21689,285,fiction
24983,26837,1800,science fiction
25014,14552,541,history
25017,21689,619,fiction
25019,14552,2116,history
25051,6953,455,childrens
25052,6953,146,childrens
25053,6953,138,childrens
25078,21689,405,fiction
25099,13561,3211,graphic novels
25100,13561,2877,graphic novels
25101,13561,2603,graphic novels
25102,13561,2295,graphic novels
25103,13561,1993,graphic novels
25104,13561,1816,graphic novels
25105,13561,2050,graphic novels
25106,13561,2225,graphic novels
25148,11743,206,fiction
25176,20939,534,mystery
25179,13561,819,graphic novels
25190,11743,243,fiction
25200,11743,757,fiction
25295,11305,630,fantasy
25307,25647,585,religion
25346,14487,1302,historical fiction
25347,14487,237,historical fiction
25350,26837,346,science fiction
25354,11743,972,fiction
25365,11743,500,fiction
25373,33114,1918,young adult
25378,20673,441,music
25403,11743,188,fiction
25460,21689,394,fiction
25657,11743,254,fiction
25669,14552,1597,history
25698,21689,561,fiction
25790,2938,132,art
25807,11743,585,fiction
25955,21689,193,fiction
26023,6750,290,chick lit
26046,26138,1069,romance
26050,26138,882,romance
26085,7778,569,comics
26097,11743,287,fiction
26101,11743,287,fiction
26114,11743,433,fiction
26123,21689,260,fiction
26324,24526,352,psychology
26329,27095,329,self help
26435,21689,462,fiction
26506,26138,136,romance
26581,11743,18,fiction
26582,11743,496,fiction
26596,23831,1139,poetry
26599,23831,929,poetry
26661,21689,52,fiction
26722,11743,271,fiction
26999,11305,1230,fantasy
27000,26785,136,fantasy
27001,11305,542,fantasy
27002,11305,981,fantasy
27003,11305,3538,fantasy
27037,14552,201,history
27126,6750,473,chick lit
27208,11743,515,fiction
27252,14487,1568,historical fiction
27266,31617,637,fantasy
27297,23471,965,philosophy
27298,14487,535,historical fiction
27323,14552,1384,history
27333,21689,1118,fiction
27397,21689,376,fiction
27398,21689,256,fiction
27494,7457,1605,classics
27523,7077,883,christian
27525,7116,334,fiction
27526,7116,383,fiction
27528,7116,496,fiction
27530,7116,356,fiction
27712,11305,4970,fantasy
27822,26138,92,romance
27999,11743,370,fiction
28078,14487,1957,historical fiction
28116,19733,363,memoir
28184,20939,637,mystery
28186,11305,10652,fantasy
28187,11305,16461,fantasy
28194,33114,2751,young adult
28195,11305,368,fantasy
28212,21689,823,fiction
28239,31155,556,travel
28248,11305,1221,fantasy
28249,11743,273,fiction
28250,11305,2971,fantasy
28251,11305,2863,fantasy
